sale_id,date,product_id,contract_id,qty,price,revenue,product_name,category,type,min_price,max_price,is_active,client,contracted_monthly_qty,contracted_price,duration_days,year,month,quarter,week,ym,weekday,total_material_cost,material_cost_total,gross_margin,margin_pct
3589,2023-02-16,EX_CIRC,CON_24,117,2437,285129,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2023,2,1,7,2023-02,Thursday,88,10296,274833,96.39
3590,2020-05-17,EX_FLAT,CON_20,108,1789,193212,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2020,5,2,20,2020-05,Sunday,71,7668,185544,96.03
3591,2021-10-13,BL_KIT,CON_21,126,2531,318906,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,10,4,41,2021-10,Wednesday,102,12852,306054,95.97
3592,2022-05-17,EX_CIRC,CON_24,122,2336,284992,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2022,5,2,20,2022-05,Tuesday,88,10736,274256,96.23
3593,2023-12-31,EX_FLAT,CON_12,116,2079,241164,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2023,12,4,52,2023-12,Sunday,71,8236,232928,96.58
3594,2023-03-10,BL_KIT,CON_21,127,2847,361569,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2023,3,1,10,2023-03,Friday,102,12954,348615,96.42
3595,2022-04-06,FAN_STD,CON_6,132,2276,300432,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2022,4,2,14,2022-04,Wednesday,88,11616,288816,96.13
3596,2024-04-01,MX_IND,CON_8,124,7768,963232,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,4,2,14,2024-04,Monday,59,7316,955916,99.24
3597,2024-10-08,BL_CHOP,CON_16,126,2047,257922,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2024,10,4,41,2024-10,Tuesday,39,4914,253008,98.09
3598,2021-01-31,BL_KIT,CON_9,137,2738,375106,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2021,1,1,4,2021-01,Sunday,102,13974,361132,96.27
3599,2024-09-12,EX_FLAT,CON_4,109,1748,190532,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2024,9,3,37,2024-09,Thursday,71,7739,182793,95.94
3600,2022-12-19,EX_FLAT,CON_20,115,1612,185380,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2022,12,4,51,2022-12,Monday,71,8165,177215,95.6
3601,2023-04-01,BL_CHOP,CON_11,107,2206,236042,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2023,4,2,13,2023-04,Saturday,39,4173,231869,98.23
3602,2022-12-16,EX_FLAT,CON_12,128,1643,210304,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2022,12,4,50,2022-12,Friday,71,9088,201216,95.68
3603,2024-06-13,AF_75,CON_23,114,6961,793554,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2024,6,2,24,2024-06,Thursday,47,5358,788196,99.32
3604,2023-02-03,EX_FLAT,CON_20,106,1749,185394,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2023,2,1,5,2023-02,Friday,71,7526,177868,95.94
3605,2021-02-22,MX_IND,CON_22,113,7238,817894,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2021,2,1,8,2021-02,Monday,59,6667,811227,99.18
3606,2022-04-29,FAN_STD,CON_7,124,2311,286564,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2022,4,2,17,2022-04,Friday,88,10912,275652,96.19
3607,2024-01-18,MX_IND,CON_15,118,10699,1262482,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2024,1,1,3,2024-01,Thursday,59,6962,1255520,99.45
3608,2023-12-05,EX_CIRC,CON_24,137,2389,327293,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2023,12,4,49,2023-12,Tuesday,88,12056,315237,96.32
3609,2023-05-10,MX_IND,CON_8,127,10804,1372108,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2023,5,2,19,2023-05,Wednesday,59,7493,1364615,99.45
3610,2022-05-07,BL_KIT,CON_21,123,2533,311559,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2022,5,2,18,2022-05,Saturday,102,12546,299013,95.97
3611,2024-03-21,BL_CHOP,CON_11,112,2214,247968,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2024,3,1,12,2024-03,Thursday,39,4368,243600,98.24
3612,2021-06-11,BL_KIT,CON_9,121,2902,351142,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2021,6,2,23,2021-06,Friday,102,12342,338800,96.49
3613,2020-12-31,AF_5,CON_19,132,5071,669372,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2020,12,4,53,2020-12,Thursday,74,9768,659604,98.54
3614,2023-01-24,EX_FLAT,CON_4,101,1635,165135,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2023,1,1,4,2023-01,Tuesday,71,7171,157964,95.66
3615,2023-10-31,BL_CHOP,CON_11,120,2565,307800,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2023,10,4,44,2023-10,Tuesday,39,4680,303120,98.48
3616,2022-12-28,EX_FLAT,CON_12,113,2121,239673,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2022,12,4,52,2022-12,Wednesday,71,8023,231650,96.65
3617,2021-05-05,EX_FLAT,CON_20,127,1609,204343,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2021,5,2,18,2021-05,Wednesday,71,9017,195326,95.59
3618,2024-03-28,AF_5,CON_19,113,5247,592911,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2024,3,1,13,2024-03,Thursday,74,8362,584549,98.59
3619,2023-04-09,BL_IND,CON_1,118,4736,558848,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2023,4,2,14,2023-04,Sunday,86,10148,548700,98.18
3620,2020-08-09,AF_75,CON_23,113,8919,1007847,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2020,8,3,32,2020-08,Sunday,47,5311,1002536,99.47
3621,2020-02-21,BL_IND,CON_1,134,4093,548462,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2020,2,1,8,2020-02,Friday,86,11524,536938,97.9
3622,2024-02-17,AF_75,CON_23,132,7122,940104,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2024,2,1,7,2024-02,Saturday,47,6204,933900,99.34
3623,2022-06-04,BL_KIT,CON_9,112,2737,306544,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2022,6,2,22,2022-06,Saturday,102,11424,295120,96.27
3624,2021-12-04,EX_FLAT,CON_4,126,1913,241038,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,12,4,48,2021-12,Saturday,71,8946,232092,96.29
3625,2023-07-13,MX_IND,CON_15,114,10275,1171350,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2023,7,3,28,2023-07,Thursday,59,6726,1164624,99.43
3626,2024-06-19,EX_FLAT,CON_4,113,1926,217638,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2024,6,2,25,2024-06,Wednesday,71,8023,209615,96.31
3627,2024-11-06,BL_CHOP,CON_16,110,2363,259930,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2024,11,4,45,2024-11,Wednesday,39,4290,255640,98.35
3628,2024-07-31,MX_IND,CON_8,115,11939,1372985,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,7,3,31,2024-07,Wednesday,59,6785,1366200,99.51
3629,2023-08-16,EX_FLAT,CON_4,130,1686,219180,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2023,8,3,33,2023-08,Wednesday,71,9230,209950,95.79
3630,2023-12-06,AF_75,CON_23,107,9263,991141,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2023,12,4,49,2023-12,Wednesday,47,5029,986112,99.49
3631,2024-04-21,BL_IND,CON_1,134,5342,715828,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2024,4,2,16,2024-04,Sunday,86,11524,704304,98.39
3632,2021-05-16,AF_75,CON_2,119,7710,917490,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2021,5,2,19,2021-05,Sunday,47,5593,911897,99.39
3633,2021-09-30,SW,CON_3,132,2154,284328,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2021,9,3,39,2021-09,Thursday,76,10032,274296,96.47
3634,2022-07-04,ESP,CON_10,103,8680,894040,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2022,7,3,27,2022-07,Monday,58,5974,888066,99.33
3635,2020-03-06,FAN_STD,CON_7,122,2649,323178,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2020,3,1,10,2020-03,Friday,88,10736,312442,96.68
3636,2024-04-19,AF_75,CON_23,113,7716,871908,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2024,4,2,16,2024-04,Friday,47,5311,866597,99.39
3637,2021-06-01,BL_IND,CON_1,139,4940,686660,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2021,6,2,22,2021-06,Tuesday,86,11954,674706,98.26
3638,2020-03-05,EX_FLAT,CON_12,108,2155,232740,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2020,3,1,10,2020-03,Thursday,71,7668,225072,96.71
3639,2020-01-07,ESP,CON_13,119,7558,899402,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2020,1,1,2,2020-01,Tuesday,58,6902,892500,99.23
3640,2023-11-01,AF_75,CON_2,150,8092,1213800,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2023,11,4,44,2023-11,Wednesday,47,7050,1206750,99.42
3641,2023-08-06,AF_75,CON_23,105,8406,882630,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2023,8,3,31,2023-08,Sunday,47,4935,877695,99.44
3642,2023-01-09,AF_75,CON_23,120,8232,987840,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2023,1,1,2,2023-01,Monday,47,5640,982200,99.43
3643,2023-12-06,SW,CON_3,130,1389,180570,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2023,12,4,49,2023-12,Wednesday,76,9880,170690,94.53
3644,2020-10-12,MX_IND,CON_17,114,6798,774972,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2020,10,4,42,2020-10,Monday,59,6726,768246,99.13
3645,2020-12-22,EX_CIRC,CON_18,125,2727,340875,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2020,12,4,52,2020-12,Tuesday,88,11000,329875,96.77
3646,2024-02-27,EX_CIRC,CON_18,123,2799,344277,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2024,2,1,9,2024-02,Tuesday,88,10824,333453,96.86
3647,2020-09-08,ESP,CON_13,124,6671,827204,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2020,9,3,37,2020-09,Tuesday,58,7192,820012,99.13
3648,2022-06-25,BL_CHOP,CON_11,122,2349,286578,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2022,6,2,25,2022-06,Saturday,39,4758,281820,98.34
3649,2023-05-11,ESP,CON_10,94,8730,820620,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2023,5,2,19,2023-05,Thursday,58,5452,815168,99.34
3650,2020-11-20,MX_IND,CON_22,111,7504,832944,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2020,11,4,47,2020-11,Friday,59,6549,826395,99.21
3651,2023-05-01,MX_IND,CON_15,114,9907,1129398,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2023,5,2,18,2023-05,Monday,59,6726,1122672,99.4
3652,2024-07-18,AF_5,CON_19,115,4727,543605,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2024,7,3,29,2024-07,Thursday,74,8510,535095,98.43
3653,2022-07-18,BL_KIT,CON_21,91,2704,246064,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2022,7,3,29,2022-07,Monday,102,9282,236782,96.23
3654,2023-09-19,EX_FLAT,CON_12,102,2200,224400,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2023,9,3,38,2023-09,Tuesday,71,7242,217158,96.77
3655,2024-01-31,SW,CON_3,126,1537,193662,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2024,1,1,5,2024-01,Wednesday,76,9576,184086,95.06
3656,2024-11-21,FAN_STD,CON_6,121,2155,260755,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2024,11,4,47,2024-11,Thursday,88,10648,250107,95.92
3657,2023-11-25,ESP,CON_10,115,6856,788440,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2023,11,4,47,2023-11,Saturday,58,6670,781770,99.15
3658,2024-12-18,BL_CHOP,CON_5,116,2217,257172,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2024,12,4,51,2024-12,Wednesday,39,4524,252648,98.24
3659,2023-04-28,AF_75,CON_2,127,7396,939292,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2023,4,2,17,2023-04,Friday,47,5969,933323,99.36
3660,2020-01-08,AF_75,CON_14,117,8567,1002339,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2020,1,1,2,2020-01,Wednesday,47,5499,996840,99.45
3661,2022-07-04,ESP,CON_13,123,6929,852267,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2022,7,3,27,2022-07,Monday,58,7134,845133,99.16
3662,2020-05-07,ESP,CON_13,125,8545,1068125,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2020,5,2,19,2020-05,Thursday,58,7250,1060875,99.32
3663,2023-03-04,BL_CHOP,CON_5,127,2160,274320,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2023,3,1,9,2023-03,Saturday,39,4953,269367,98.19
3664,2022-01-05,BL_CHOP,CON_5,120,2454,294480,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,1,1,1,2022-01,Wednesday,39,4680,289800,98.41
3665,2024-02-18,MX_IND,CON_15,106,10859,1151054,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2024,2,1,7,2024-02,Sunday,59,6254,1144800,99.46
3666,2020-12-15,ESP,CON_13,135,7101,958635,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2020,12,4,51,2020-12,Tuesday,58,7830,950805,99.18
3667,2021-05-19,SW,CON_3,108,2206,238248,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2021,5,2,20,2021-05,Wednesday,76,8208,230040,96.55
3668,2024-07-14,MX_IND,CON_17,133,11659,1550647,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2024,7,3,28,2024-07,Sunday,59,7847,1542800,99.49
3669,2021-12-06,BL_IND,CON_1,127,5821,739267,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2021,12,4,49,2021-12,Monday,86,10922,728345,98.52
3670,2022-07-10,BL_CHOP,CON_11,107,2194,234758,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2022,7,3,27,2022-07,Sunday,39,4173,230585,98.22
3671,2023-11-26,SW,CON_3,119,2273,270487,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2023,11,4,47,2023-11,Sunday,76,9044,261443,96.66
3672,2022-10-05,EX_CIRC,CON_24,117,2094,244998,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2022,10,4,40,2022-10,Wednesday,88,10296,234702,95.8
3673,2024-04-26,FAN_STD,CON_7,133,2594,345002,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2024,4,2,17,2024-04,Friday,88,11704,333298,96.61
3674,2022-12-30,FAN_STD,CON_6,122,2458,299876,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2022,12,4,52,2022-12,Friday,88,10736,289140,96.42
3675,2021-12-11,EX_FLAT,CON_20,123,2069,254487,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2021,12,4,49,2021-12,Saturday,71,8733,245754,96.57
3676,2022-02-10,AF_75,CON_14,107,7756,829892,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2022,2,1,6,2022-02,Thursday,47,5029,824863,99.39
3677,2020-12-29,BL_KIT,CON_9,109,3227,351743,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2020,12,4,53,2020-12,Tuesday,102,11118,340625,96.84
3678,2021-01-03,BL_KIT,CON_21,111,2974,330114,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,1,1,53,2021-01,Sunday,102,11322,318792,96.57
3679,2020-08-18,BL_KIT,CON_21,94,2615,245810,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2020,8,3,34,2020-08,Tuesday,102,9588,236222,96.1
3680,2024-08-09,AF_5,CON_19,127,5669,719963,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2024,8,3,32,2024-08,Friday,74,9398,710565,98.69
3681,2022-10-08,MX_IND,CON_15,122,8489,1035658,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2022,10,4,40,2022-10,Saturday,59,7198,1028460,99.3
3682,2020-09-02,SW,CON_3,134,1798,240932,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2020,9,3,36,2020-09,Wednesday,76,10184,230748,95.77
3683,2024-03-08,MX_IND,CON_17,122,8677,1058594,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2024,3,1,10,2024-03,Friday,59,7198,1051396,99.32
3684,2024-09-28,FAN_STD,CON_7,122,1966,239852,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2024,9,3,39,2024-09,Saturday,88,10736,229116,95.52
3685,2021-11-26,FAN_STD,CON_6,110,1993,219230,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2021,11,4,47,2021-11,Friday,88,9680,209550,95.58
3686,2021-11-17,EX_FLAT,CON_20,125,1722,215250,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2021,11,4,46,2021-11,Wednesday,71,8875,206375,95.88
3687,2023-04-16,SW,CON_3,102,1251,127602,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2023,4,2,15,2023-04,Sunday,76,7752,119850,93.92
3688,2024-12-28,AF_5,CON_19,110,5339,587290,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2024,12,4,52,2024-12,Saturday,74,8140,579150,98.61
3689,2021-10-14,BL_CHOP,CON_5,129,2463,317727,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2021,10,4,41,2021-10,Thursday,39,5031,312696,98.42
3690,2022-06-01,MX_IND,CON_15,112,8439,945168,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2022,6,2,22,2022-06,Wednesday,59,6608,938560,99.3
3691,2024-07-14,MX_IND,CON_8,103,11370,1171110,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,7,3,28,2024-07,Sunday,59,6077,1165033,99.48
3692,2021-11-15,BL_IND,CON_1,118,4152,489936,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2021,11,4,46,2021-11,Monday,86,10148,479788,97.93
3693,2024-10-26,EX_CIRC,CON_18,114,2608,297312,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2024,10,4,43,2024-10,Saturday,88,10032,287280,96.63
3694,2021-02-07,SW,CON_3,118,1678,198004,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2021,2,1,5,2021-02,Sunday,76,8968,189036,95.47
3695,2024-07-20,AF_75,CON_14,120,8053,966360,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2024,7,3,29,2024-07,Saturday,47,5640,960720,99.42
3696,2023-04-13,BL_IND,CON_1,112,4047,453264,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2023,4,2,15,2023-04,Thursday,86,9632,443632,97.87
3697,2021-08-01,EX_FLAT,CON_20,125,1785,223125,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2021,8,3,30,2021-08,Sunday,71,8875,214250,96.02
3698,2020-09-17,AF_75,CON_23,111,8422,934842,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2020,9,3,38,2020-09,Thursday,47,5217,929625,99.44
3699,2021-07-18,BL_KIT,CON_21,108,2700,291600,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,7,3,28,2021-07,Sunday,102,11016,280584,96.22
3700,2023-02-07,EX_FLAT,CON_20,98,1728,169344,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2023,2,1,6,2023-02,Tuesday,71,6958,162386,95.89
3701,2020-01-03,FAN_STD,CON_6,127,1937,245999,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2020,1,1,1,2020-01,Friday,88,11176,234823,95.46
3702,2021-11-03,MX_IND,CON_15,110,9310,1024100,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2021,11,4,44,2021-11,Wednesday,59,6490,1017610,99.37
3703,2020-04-09,SW,CON_3,122,2264,276208,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2020,4,2,15,2020-04,Thursday,76,9272,266936,96.64
3704,2022-01-08,BL_CHOP,CON_11,125,1837,229625,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2022,1,1,1,2022-01,Saturday,39,4875,224750,97.88
3705,2021-10-15,AF_75,CON_14,116,9180,1064880,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2021,10,4,41,2021-10,Friday,47,5452,1059428,99.49
3706,2021-10-24,AF_75,CON_14,102,6684,681768,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2021,10,4,42,2021-10,Sunday,47,4794,676974,99.3
3707,2022-12-19,ESP,CON_13,127,6161,782447,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2022,12,4,51,2022-12,Monday,58,7366,775081,99.06
3708,2022-04-08,FAN_STD,CON_6,124,2018,250232,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2022,4,2,14,2022-04,Friday,88,10912,239320,95.64
3709,2021-11-25,BL_CHOP,CON_11,110,2213,243430,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2021,11,4,47,2021-11,Thursday,39,4290,239140,98.24
3710,2023-04-20,FAN_STD,CON_6,109,2848,310432,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2023,4,2,16,2023-04,Thursday,88,9592,300840,96.91
3711,2021-07-26,AF_75,CON_14,117,8315,972855,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2021,7,3,30,2021-07,Monday,47,5499,967356,99.43
3712,2020-01-02,BL_KIT,CON_21,110,2790,306900,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2020,1,1,1,2020-01,Thursday,102,11220,295680,96.34
3713,2020-08-26,MX_IND,CON_8,122,9952,1214144,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2020,8,3,35,2020-08,Wednesday,59,7198,1206946,99.41
